crr,cd_a,drivetrain_eff,loss_name,loss,mape,bias,converged
0.004,0.6611999999999999,0.7233799747422579,abs_rel,0.2330298363137187,23.30298363137187,-2.230424004006194,True
0.004,0.6611999999999999,0.7547185812165385,abs_rel,0.22816455399484306,22.816455399484305,-3.5999850928210417,True
0.004,0.6611999999999999,0.7263668745495852,abs_rel,0.22039968928353967,22.039968928353968,-3.213449424492678,True
0.004,0.6611999999999999,0.7924915156049359,abs_rel,0.23021057541749881,23.021057541749883,-5.411132941862464,True
0.007171569830026732,0.6611999999999999,0.8873166045396439,abs_rel,0.23319349451340868,23.31934945134087,-6.493227639715912,True
0.009253607521921756,0.6611999999999999,0.8891640021474132,abs_rel,0.2107389740683757,21.07389740683757,-3.851880925638845,True
0.004,0.6611999999999999,0.812512397794564,abs_rel,0.23491103195786292,23.49110319578629,-2.899381540904837,True
0.004,0.6611999999999999,0.7550703889829146,abs_rel,0.2186082347690726,21.86082347690726,-5.107612777392742,True
0.0041494202114563,0.6611999999999999,0.7365010639568339,abs_rel,0.19122407407106895,19.122407407106895,-0.9601181504208909,True
0.004,0.6611999999999999,0.7263668768103598,abs_rel,0.19623889155106902,19.6238891551069,-2.6344386948204015,True
0.004,0.6611999999999999,0.8025305655415597,abs_rel,0.23839434877595672,23.83943487759567,-3.993757912531204,True
0.004,0.6611999999999999,0.7569080570553604,abs_rel,0.21893866923503574,21.893866923503573,-2.110643931669854,True
0.004421862357845083,0.6611999999999999,0.7657893195100988,abs_rel,0.20745115951524562,20.74511595152456,-2.4223201976871955,True
0.004,0.6611999999999999,0.7544121736025864,abs_rel,0.22448682244518192,22.448682244518192,-2.378191195162383,True
0.004,0.6611999999999999,0.7782933291342127,abs_rel,0.2039679262718473,20.39679262718473,-3.8119539295070886,True
0.0081714342123465,0.6611999999999999,0.9011775278530607,abs_rel,0.241076888308693,24.1076888308693,-5.311039581364391,True
0.011478807265172659,0.6611999999999999,0.9720102385779417,abs_rel,0.22252539162894971,22.252539162894973,-4.118571374325345,True
0.004,0.6611999999999999,0.802530595136933,abs_rel,0.23902493401792285,23.902493401792285,-3.8453517650197715,True
0.004,0.6611999999999999,0.7815174818777382,abs_rel,0.2422125965428822,24.22125965428822,-4.374047662156009,True
0.004,0.6611999999999999,0.839056427222935,abs_rel,0.22159210309175978,22.15921030917598,-4.291188461905495,True
